"rawScores","guideScore","log2_rate_ratio","repl0_fc","chrom","label","start","end"
NA,NA,NA,NA,"chr8","chr",129281195,129281215
NA,NA,NA,NA,"chr8","chr",129281205,129281225
NA,NA,NA,NA,"chr8","chr",129281206,129281226
NA,NA,NA,NA,"chr8","chr",129281227,129281247
NA,NA,NA,NA,"NA","neg",NA,NA
NA,NA,NA,NA,"chr8","chr",129281229,129281249
NA,NA,NA,NA,"chr8","chr",129281243,129281263
NA,NA,NA,NA,"chr8","chr",129281253,129281273
NA,NA,NA,NA,"chr8","chr",129281291,129281311
NA,NA,NA,NA,"chr8","chr",129281303,129281323
NA,NA,NA,NA,"chr8","chr",129281310,129281330
NA,NA,NA,NA,"chr8","chr",129281339,129281359
NA,NA,NA,NA,"chr8","chr",129281378,129281398
NA,NA,NA,NA,"chr8","chr",129281409,129281429
NA,NA,NA,NA,"chr8","chr",129281410,129281430
NA,NA,NA,NA,"chr8","chr",129281416,129281436
NA,NA,NA,NA,"chr8","chr",129281417,129281437
NA,NA,NA,NA,"chr8","chr",129281453,129281473
NA,NA,NA,NA,"chr8","chr",129281454,129281474
NA,NA,NA,NA,"chr8","chr",129281457,129281477
NA,NA,NA,NA,"chr8","chr",129281462,129281482
NA,NA,NA,NA,"chr8","chr",129281478,129281498
NA,NA,NA,NA,"chr8","chr",129281479,129281499
NA,NA,NA,NA,"chr8","chr",129281496,129281516
NA,NA,NA,NA,"chr8","chr",129281497,129281517
NA,NA,NA,NA,"chr8","chr",129281498,129281518
NA,NA,NA,NA,"chr8","chr",129281527,129281547
NA,NA,NA,NA,"chr8","chr",129281546,129281566
NA,NA,NA,NA,"chr8","chr",129281547,129281567
NA,NA,NA,NA,"chr8","chr",129281549,129281569
NA,NA,NA,NA,"chr8","chr",129281551,129281571
NA,NA,NA,NA,"chr8","chr",129281554,129281574
NA,NA,NA,NA,"chr8","chr",129281555,129281575
NA,NA,NA,NA,"chr8","chr",129281556,129281576
NA,NA,NA,NA,"chr8","chr",129281567,129281587
NA,NA,NA,NA,"chr8","chr",129281608,129281628
NA,NA,NA,NA,"chr8","chr",129281622,129281642
NA,NA,NA,NA,"chr8","chr",129281626,129281646
NA,NA,NA,NA,"chr8","chr",129281764,129281784
NA,NA,NA,NA,"NA","neg",NA,NA
NA,NA,NA,NA,"chr8","chr",129281768,129281788
NA,NA,NA,NA,"chr8","chr",129281772,129281792
NA,NA,NA,NA,"chr8","chr",129281775,129281795
NA,NA,NA,NA,"chr8","chr",129281789,129281809
NA,NA,NA,NA,"chr8","chr",129281799,129281819
NA,NA,NA,NA,"chr8","chr",129281838,129281858
NA,NA,NA,NA,"chr8","chr",129281839,129281859
NA,NA,NA,NA,"chr8","chr",129281847,129281867
NA,NA,NA,NA,"chr8","chr",129281848,129281868
NA,NA,NA,NA,"chr8","chr",129281851,129281871
NA,NA,NA,NA,"chr8","chr",129281859,129281879
NA,NA,NA,NA,"chr8","chr",129281885,129281905
NA,NA,NA,NA,"chr8","chr",129281886,129281906
NA,NA,NA,NA,"chr8","chr",129281909,129281929
NA,NA,NA,NA,"chr8","chr",129281919,129281939
NA,NA,NA,NA,"chr8","chr",129281920,129281940
NA,NA,NA,NA,"chr8","chr",129281924,129281944
NA,NA,NA,NA,"chr8","chr",129281925,129281945
NA,NA,NA,NA,"chr8","chr",129281927,129281947
NA,NA,NA,NA,"chr8","chr",129281945,129281965
NA,NA,NA,NA,"chr8","chr",129281955,129281975
NA,NA,NA,NA,"chr8","chr",129281969,129281989
NA,NA,NA,NA,"chr8","chr",129281970,129281990
NA,NA,NA,NA,"chr8","chr",129282002,129282022
NA,NA,NA,NA,"chr8","chr",129282004,129282024
NA,NA,NA,NA,"chr8","chr",129282009,129282029
NA,NA,NA,NA,"chr8","chr",129282035,129282055
NA,NA,NA,NA,"chr8","chr",129282068,129282088
NA,NA,NA,NA,"chr8","chr",129282182,129282202
NA,NA,NA,NA,"chr8","chr",129282223,129282243
NA,NA,NA,NA,"chr8","chr",129282224,129282244
NA,NA,NA,NA,"chr8","chr",129282227,129282247
NA,NA,NA,NA,"chr8","chr",129282239,129282259
NA,NA,NA,NA,"chr8","chr",129282240,129282260
NA,NA,NA,NA,"chr8","chr",129282266,129282286
NA,NA,NA,NA,"chr8","chr",129282270,129282290
NA,NA,NA,NA,"chr8","chr",129282292,129282312
NA,NA,NA,NA,"chr8","chr",129282293,129282313
NA,NA,NA,NA,"chr8","chr",129282315,129282335
NA,NA,NA,NA,"chr8","chr",129282324,129282344
NA,NA,NA,NA,"chr8","chr",129282358,129282378
NA,NA,NA,NA,"chr8","chr",129282409,129282429
NA,NA,NA,NA,"chr8","chr",129282410,129282430
NA,NA,NA,NA,"chr8","chr",129282458,129282478
NA,NA,NA,NA,"chr8","chr",129282459,129282479
NA,NA,NA,NA,"chr8","chr",129282463,129282483
NA,NA,NA,NA,"chr8","chr",129282466,129282486
NA,NA,NA,NA,"chr8","chr",129282467,129282487
NA,NA,NA,NA,"chr8","chr",129282476,129282496
NA,NA,NA,NA,"chr8","chr",129282484,129282504
NA,NA,NA,NA,"chr8","chr",129282485,129282505
NA,NA,NA,NA,"chr8","chr",129282489,129282509
NA,NA,NA,NA,"chr8","chr",129282502,129282522
NA,NA,NA,NA,"chr8","chr",129282512,129282532
NA,NA,NA,NA,"chr8","chr",129282631,129282651
NA,NA,NA,NA,"chr8","chr",129282673,129282693
NA,NA,NA,NA,"chr8","chr",129282676,129282696
NA,NA,NA,NA,"chr8","chr",129282692,129282712
NA,NA,NA,NA,"chr8","chr",129282693,129282713
NA,NA,NA,NA,"chr8","chr",129282722,129282742
NA,NA,NA,NA,"chr8","chr",129282725,129282745
NA,NA,NA,NA,"chr8","chr",129282743,129282763
NA,NA,NA,NA,"chr8","chr",129282770,129282790
NA,NA,NA,NA,"chr8","chr",129282771,129282791
NA,NA,NA,NA,"chr8","chr",129282816,129282836
NA,NA,NA,NA,"chr8","chr",129282829,129282849
NA,NA,NA,NA,"chr8","chr",129282836,129282856
NA,NA,NA,NA,"chr8","chr",129282842,129282862
NA,NA,NA,NA,"chr8","chr",129282843,129282863
NA,NA,NA,NA,"chr8","chr",129282844,129282864
NA,NA,NA,NA,"chr8","chr",129282873,129282893
NA,NA,NA,NA,"chr8","chr",129282882,129282902
NA,NA,NA,NA,"chr8","chr",129282882,129282902
NA,NA,NA,NA,"chr8","chr",129282891,129282911
NA,NA,NA,NA,"chr8","chr",129282967,129282987
NA,NA,NA,NA,"chr8","chr",129282986,129283006
NA,NA,NA,NA,"chr8","chr",129283010,129283030
NA,NA,NA,NA,"chr8","chr",129283062,129283082
NA,NA,NA,NA,"chr8","chr",129283084,129283104
NA,NA,NA,NA,"chr8","chr",129283147,129283167
NA,NA,NA,NA,"chr8","chr",129283180,129283200
NA,NA,NA,NA,"chr8","chr",129283187,129283207
NA,NA,NA,NA,"chr8","chr",129283293,129283313
NA,NA,NA,NA,"chr8","chr",129283294,129283314
NA,NA,NA,NA,"chr8","chr",129283342,129283362
NA,NA,NA,NA,"chr8","chr",129283343,129283363
NA,NA,NA,NA,"chr8","chr",129283344,129283364
NA,NA,NA,NA,"chr8","chr",129283350,129283370
NA,NA,NA,NA,"chr8","chr",129283408,129283428
NA,NA,NA,NA,"chr8","chr",129283421,129283441
NA,NA,NA,NA,"chr8","chr",129283422,129283442
NA,NA,NA,NA,"chr8","chr",129283445,129283465
NA,NA,NA,NA,"chr8","chr",129283459,129283479
NA,NA,NA,NA,"chr8","chr",129283466,129283486
NA,NA,NA,NA,"chr8","chr",129283467,129283487
NA,NA,NA,NA,"chr8","chr",129283468,129283488
NA,NA,NA,NA,"chr8","chr",129283472,129283492
NA,NA,NA,NA,"chr8","chr",129283523,129283543
NA,NA,NA,NA,"chr8","chr",129283526,129283546
NA,NA,NA,NA,"chr8","chr",129283534,129283554
NA,NA,NA,NA,"chr8","chr",129283535,129283555
NA,NA,NA,NA,"chr8","chr",129283552,129283572
NA,NA,NA,NA,"chr8","chr",129283557,129283577
NA,NA,NA,NA,"chr8","chr",129283558,129283578
NA,NA,NA,NA,"chr8","chr",129283574,129283594
NA,NA,NA,NA,"chr8","chr",129283578,129283598
NA,NA,NA,NA,"chr8","chr",129283592,129283612
NA,NA,NA,NA,"chr8","chr",129283627,129283647
NA,NA,NA,NA,"chr8","chr",129283648,129283668
NA,NA,NA,NA,"chr8","chr",129283649,129283669
NA,NA,NA,NA,"chr8","chr",129283661,129283681
NA,NA,NA,NA,"chr8","chr",129283661,129283681
NA,NA,NA,NA,"chr8","chr",129283668,129283688
NA,NA,NA,NA,"chr8","chr",129283669,129283689
NA,NA,NA,NA,"chr8","chr",129283674,129283694
NA,NA,NA,NA,"chr8","chr",129283712,129283732
NA,NA,NA,NA,"chr8","chr",129283715,129283735
NA,NA,NA,NA,"chr8","chr",129283716,129283736
NA,NA,NA,NA,"chr8","chr",129283717,129283737
NA,NA,NA,NA,"chr8","chr",129283724,129283744
NA,NA,NA,NA,"chr8","chr",129283795,129283815
NA,NA,NA,NA,"chr8","chr",129283821,129283841
NA,NA,NA,NA,"chr8","chr",129283842,129283862
NA,NA,NA,NA,"chr8","chr",129283843,129283863
NA,NA,NA,NA,"chr8","chr",129283861,129283881
NA,NA,NA,NA,"chr8","chr",129283871,129283891
NA,NA,NA,NA,"chr8","chr",129283884,129283904
NA,NA,NA,NA,"chr8","chr",129283914,129283934
NA,NA,NA,NA,"chr8","chr",129283916,129283936
NA,NA,NA,NA,"chr8","chr",129283922,129283942
NA,NA,NA,NA,"chr8","chr",129283923,129283943
NA,NA,NA,NA,"chr8","chr",129283932,129283952
NA,NA,NA,NA,"chr8","chr",129283933,129283953
NA,NA,NA,NA,"chr8","chr",129283967,129283987
NA,NA,NA,NA,"chr8","chr",129283985,129284005
NA,NA,NA,NA,"chr8","chr",129284081,129284101
NA,NA,NA,NA,"chr8","chr",129284099,129284119
NA,NA,NA,NA,"chr8","chr",129284113,129284133
NA,NA,NA,NA,"chr8","chr",129284114,129284134
NA,NA,NA,NA,"chr8","chr",129284114,129284134
NA,NA,NA,NA,"chr8","chr",129284131,129284151
NA,NA,NA,NA,"chr8","chr",129284132,129284152
NA,NA,NA,NA,"chr8","chr",129284224,129284244
NA,NA,NA,NA,"chr8","chr",129284246,129284266
NA,NA,NA,NA,"chr8","chr",129284247,129284267
NA,NA,NA,NA,"chr8","chr",129284248,129284268
NA,NA,NA,NA,"chr8","chr",129284271,129284291
NA,NA,NA,NA,"chr8","chr",129284276,129284296
NA,NA,NA,NA,"chr8","chr",129284288,129284308
NA,NA,NA,NA,"chr8","chr",129284311,129284331
NA,NA,NA,NA,"chr8","chr",129284314,129284334
NA,NA,NA,NA,"chr8","chr",129284334,129284354
NA,NA,NA,NA,"chr8","chr",129284344,129284364
NA,NA,NA,NA,"chr8","chr",129284345,129284365
NA,NA,NA,NA,"chr8","chr",129284346,129284366
NA,NA,NA,NA,"chr8","chr",129284351,129284371
NA,NA,NA,NA,"chr8","chr",129284402,129284422
NA,NA,NA,NA,"chr8","chr",129284417,129284437
NA,NA,NA,NA,"chr8","chr",129284418,129284438
NA,NA,NA,NA,"chr8","chr",129284419,129284439
NA,NA,NA,NA,"chr8","chr",129284426,129284446
NA,NA,NA,NA,"chr8","chr",129284441,129284461
NA,NA,NA,NA,"chr8","chr",129284442,129284462
NA,NA,NA,NA,"chr8","chr",129284450,129284470
NA,NA,NA,NA,"chr8","chr",129284458,129284478
NA,NA,NA,NA,"chr8","chr",129284459,129284479
NA,NA,NA,NA,"chr8","chr",129284484,129284504
NA,NA,NA,NA,"chr8","chr",129284491,129284511
NA,NA,NA,NA,"chr8","chr",129284497,129284517
NA,NA,NA,NA,"chr8","chr",129284502,129284522
NA,NA,NA,NA,"chr8","chr",129284510,129284530
NA,NA,NA,NA,"chr8","chr",129284529,129284549
NA,NA,NA,NA,"chr8","chr",129284535,129284555
NA,NA,NA,NA,"chr8","chr",129284541,129284561
NA,NA,NA,NA,"chr8","chr",129284562,129284582
NA,NA,NA,NA,"chr8","chr",129284566,129284586
NA,NA,NA,NA,"chr8","chr",129284567,129284587
NA,NA,NA,NA,"chr8","chr",129284568,129284588
NA,NA,NA,NA,"chr8","chr",129284573,129284593
NA,NA,NA,NA,"chr8","chr",129284581,129284601
NA,NA,NA,NA,"chr8","chr",129284603,129284623
NA,NA,NA,NA,"chr8","chr",129284699,129284719
NA,NA,NA,NA,"chr8","chr",129284712,129284732
NA,NA,NA,NA,"chr8","pos",129284752,129284772
NA,NA,NA,NA,"chr8","pos",129284778,129284798
NA,NA,NA,NA,"chr8","pos",129284787,129284807
NA,NA,NA,NA,"chr8","pos",129284814,129284834
NA,NA,NA,NA,"chr8","pos",129284869,129284889
NA,NA,NA,NA,"chr8","pos",129284878,129284898
NA,NA,NA,NA,"chr8","pos",129284879,129284899
NA,NA,NA,NA,"chr8","pos",129284880,129284900
NA,NA,NA,NA,"chr8","pos",129284890,129284910
NA,NA,NA,NA,"chr8","pos",129284890,129284910
NA,NA,NA,NA,"chr8","pos",129284909,129284929
NA,NA,NA,NA,"chr8","pos",129284919,129284939
NA,NA,NA,NA,"chr8","pos",129284934,129284954
NA,NA,NA,NA,"chr8","pos",129284940,129284960
NA,NA,NA,NA,"chr8","pos",129284964,129284984
NA,NA,NA,NA,"chr8","pos",129284976,129284996
NA,NA,NA,NA,"chr8","pos",129285004,129285024
NA,NA,NA,NA,"chr8","pos",129285005,129285025
NA,NA,NA,NA,"chr8","pos",129285006,129285026
NA,NA,NA,NA,"chr8","pos",129285012,129285032
NA,NA,NA,NA,"chr8","pos",129285014,129285034
NA,NA,NA,NA,"chr8","pos",129285015,129285035
NA,NA,NA,NA,"chr8","pos",129285070,129285090
NA,NA,NA,NA,"chr8","pos",129285110,129285130
NA,NA,NA,NA,"chr8","pos",129285187,129285207
NA,NA,NA,NA,"chr8","pos",129285196,129285216
NA,NA,NA,NA,"chr8","pos",129285201,129285221
NA,NA,NA,NA,"chr8","pos",129285218,129285238
NA,NA,NA,NA,"chr8","pos",129285227,129285247
NA,NA,NA,NA,"chr8","pos",129285230,129285250
NA,NA,NA,NA,"chr8","pos",129285246,129285266
NA,NA,NA,NA,"chr8","pos",129285253,129285273
NA,NA,NA,NA,"chr8","pos",129285296,129285316
NA,NA,NA,NA,"chr8","pos",129285303,129285323
NA,NA,NA,NA,"chr8","pos",129285304,129285324
NA,NA,NA,NA,"chr8","pos",129285308,129285328
NA,NA,NA,NA,"chr8","pos",129285309,129285329
NA,NA,NA,NA,"chr8","pos",129285310,129285330
NA,NA,NA,NA,"chr8","pos",129285317,129285337
NA,NA,NA,NA,"chr8","pos",129285381,129285401
NA,NA,NA,NA,"chr8","pos",129285386,129285406
NA,NA,NA,NA,"chr8","pos",129285390,129285410
NA,NA,NA,NA,"chr8","pos",129285396,129285416
NA,NA,NA,NA,"chr8","pos",129285397,129285417
NA,NA,NA,NA,"chr8","pos",129285402,129285422
NA,NA,NA,NA,"chr8","pos",129285407,129285427
NA,NA,NA,NA,"chr8","pos",129285430,129285450
NA,NA,NA,NA,"chr8","pos",129285431,129285451
NA,NA,NA,NA,"chr8","pos",129285432,129285452
NA,NA,NA,NA,"chr8","pos",129285436,129285456
NA,NA,NA,NA,"chr8","pos",129285450,129285470
NA,NA,NA,NA,"chr8","pos",129285459,129285479
NA,NA,NA,NA,"chr8","pos",129285460,129285480
NA,NA,NA,NA,"chr8","pos",129285470,129285490
NA,NA,NA,NA,"chr8","pos",129285475,129285495
NA,NA,NA,NA,"chr8","pos",129285476,129285496
NA,NA,NA,NA,"chr8","pos",129285481,129285501
NA,NA,NA,NA,"chr8","pos",129285482,129285502
NA,NA,NA,NA,"chr8","pos",129285487,129285507
NA,NA,NA,NA,"chr8","pos",129285494,129285514
NA,NA,NA,NA,"chr8","pos",129285550,129285570
NA,NA,NA,NA,"chr8","pos",129285600,129285620
NA,NA,NA,NA,"chr8","pos",129285613,129285633
NA,NA,NA,NA,"chr8","pos",129285618,129285638
NA,NA,NA,NA,"chr8","pos",129285620,129285640
NA,NA,NA,NA,"chr8","pos",129285698,129285718
NA,NA,NA,NA,"chr8","pos",129285699,129285719
NA,NA,NA,NA,"chr8","pos",129285700,129285720
NA,NA,NA,NA,"chr8","pos",129285718,129285738
NA,NA,NA,NA,"chr8","pos",129285727,129285747
NA,NA,NA,NA,"chr8","pos",129285739,129285759
NA,NA,NA,NA,"chr8","pos",129285740,129285760
NA,NA,NA,NA,"chr8","pos",129285748,129285768
NA,NA,NA,NA,"chr8","pos",129285763,129285783
NA,NA,NA,NA,"chr8","pos",129285857,129285877
NA,NA,NA,NA,"chr8","pos",129285871,129285891
NA,NA,NA,NA,"chr8","pos",129285874,129285894
NA,NA,NA,NA,"chr8","pos",129285875,129285895
NA,NA,NA,NA,"chr8","pos",129285879,129285899
NA,NA,NA,NA,"chr8","pos",129285880,129285900
NA,NA,NA,NA,"chr8","pos",129285881,129285901
NA,NA,NA,NA,"chr8","pos",129285882,129285902
NA,NA,NA,NA,"chr8","pos",129285888,129285908
NA,NA,NA,NA,"chr8","pos",129285912,129285932
NA,NA,NA,NA,"chr8","pos",129285920,129285940
NA,NA,NA,NA,"chr8","pos",129285948,129285968
NA,NA,NA,NA,"chr8","pos",129285961,129285981
NA,NA,NA,NA,"chr8","pos",129285964,129285984
NA,NA,NA,NA,"chr8","pos",129285997,129286017
NA,NA,NA,NA,"chr8","pos",129286004,129286024
NA,NA,NA,NA,"chr8","pos",129286016,129286036
NA,NA,NA,NA,"chr8","pos",129286032,129286052
NA,NA,NA,NA,"chr8","pos",129286033,129286053
NA,NA,NA,NA,"chr8","pos",129286034,129286054
NA,NA,NA,NA,"chr8","pos",129286052,129286072
NA,NA,NA,NA,"chr8","pos",129286072,129286092
NA,NA,NA,NA,"chr8","pos",129286073,129286093
NA,NA,NA,NA,"chr8","pos",129286086,129286106
NA,NA,NA,NA,"chr8","pos",129286095,129286115
NA,NA,NA,NA,"chr8","pos",129286096,129286116
NA,NA,NA,NA,"chr8","pos",129286136,129286156
NA,NA,NA,NA,"chr8","pos",129286156,129286176
NA,NA,NA,NA,"chr8","pos",129286162,129286182
NA,NA,NA,NA,"chr8","pos",129286177,129286197
NA,NA,NA,NA,"chr8","pos",129286178,129286198
NA,NA,NA,NA,"chr8","pos",129286189,129286209
NA,NA,NA,NA,"chr8","pos",129286195,129286215
NA,NA,NA,NA,"chr8","chr",129286269,129286289
NA,NA,NA,NA,"chr8","chr",129286280,129286300
NA,NA,NA,NA,"chr8","chr",129286284,129286304
NA,NA,NA,NA,"chr8","chr",129286285,129286305
NA,NA,NA,NA,"chr8","chr",129286286,129286306
NA,NA,NA,NA,"chr8","chr",129286290,129286310
NA,NA,NA,NA,"chr8","chr",129286295,129286315
NA,NA,NA,NA,"chr8","chr",129286296,129286316
NA,NA,NA,NA,"chr8","chr",129286312,129286332
NA,NA,NA,NA,"chr8","chr",129286339,129286359
NA,NA,NA,NA,"chr8","chr",129286340,129286360
NA,NA,NA,NA,"chr8","chr",129286340,129286360
NA,NA,NA,NA,"chr8","chr",129286353,129286373
NA,NA,NA,NA,"chr8","chr",129286354,129286374
NA,NA,NA,NA,"chr8","chr",129286375,129286395
NA,NA,NA,NA,"chr8","chr",129286376,129286396
NA,NA,NA,NA,"chr8","chr",129286377,129286397
NA,NA,NA,NA,"chr8","chr",129286396,129286416
NA,NA,NA,NA,"chr8","chr",129286454,129286474
NA,NA,NA,NA,"chr8","chr",129286507,129286527
NA,NA,NA,NA,"chr8","chr",129286511,129286531
NA,NA,NA,NA,"chr8","chr",129286512,129286532
NA,NA,NA,NA,"chr8","chr",129286517,129286537
NA,NA,NA,NA,"chr8","chr",129286521,129286541
NA,NA,NA,NA,"chr8","chr",129286566,129286586
NA,NA,NA,NA,"chr8","chr",129286568,129286588
NA,NA,NA,NA,"chr8","chr",129286578,129286598
NA,NA,NA,NA,"chr8","chr",129286613,129286633
NA,NA,NA,NA,"chr8","chr",129286628,129286648
NA,NA,NA,NA,"chr8","chr",129286658,129286678
NA,NA,NA,NA,"chr8","chr",129286659,129286679
NA,NA,NA,NA,"chr8","chr",129286660,129286680
NA,NA,NA,NA,"chr8","chr",129286665,129286685
NA,NA,NA,NA,"chr8","chr",129286679,129286699
NA,NA,NA,NA,"chr8","chr",129286734,129286754
NA,NA,NA,NA,"chr8","chr",129286737,129286757
NA,NA,NA,NA,"chr8","chr",129286738,129286758
NA,NA,NA,NA,"chr8","chr",129286739,129286759
NA,NA,NA,NA,"chr8","chr",129286747,129286767
NA,NA,NA,NA,"chr8","chr",129286750,129286770
NA,NA,NA,NA,"chr8","chr",129286754,129286774
NA,NA,NA,NA,"chr8","chr",129286760,129286780
NA,NA,NA,NA,"chr8","chr",129286778,129286798
NA,NA,NA,NA,"chr8","chr",129286798,129286818
NA,NA,NA,NA,"chr8","chr",129286827,129286847
NA,NA,NA,NA,"chr8","chr",129286828,129286848
NA,NA,NA,NA,"chr8","chr",129286853,129286873
NA,NA,NA,NA,"chr8","chr",129286878,129286898
NA,NA,NA,NA,"chr8","chr",129286879,129286899
NA,NA,NA,NA,"chr8","chr",129286880,129286900
NA,NA,NA,NA,"chr8","chr",129286881,129286901
NA,NA,NA,NA,"chr8","chr",129286882,129286902
NA,NA,NA,NA,"chr8","chr",129286889,129286909
NA,NA,NA,NA,"chr8","chr",129286892,129286912
NA,NA,NA,NA,"chr8","chr",129286895,129286915
NA,NA,NA,NA,"chr8","chr",129286928,129286948
NA,NA,NA,NA,"chr8","chr",129286939,129286959
NA,NA,NA,NA,"chr8","chr",129286941,129286961
NA,NA,NA,NA,"chr8","chr",129286942,129286962
NA,NA,NA,NA,"chr8","chr",129286943,129286963
NA,NA,NA,NA,"chr8","chr",129287309,129287329
NA,NA,NA,NA,"chr8","chr",129287310,129287330
NA,NA,NA,NA,"chr8","chr",129287317,129287337
NA,NA,NA,NA,"chr8","chr",129287325,129287345
NA,NA,NA,NA,"chr8","chr",129287328,129287348
NA,NA,NA,NA,"chr8","chr",129287344,129287364
NA,NA,NA,NA,"chr8","chr",129287365,129287385
NA,NA,NA,NA,"chr8","chr",129287380,129287400
NA,NA,NA,NA,"chr8","chr",129287401,129287421
NA,NA,NA,NA,"chr8","chr",129287438,129287458
NA,NA,NA,NA,"chr8","chr",129287455,129287475
NA,NA,NA,NA,"chr8","chr",129287761,129287781
NA,NA,NA,NA,"chr8","chr",129287855,129287875
NA,NA,NA,NA,"chr8","chr",129287905,129287925
NA,NA,NA,NA,"chr8","chr",129287909,129287929
NA,NA,NA,NA,"chr8","chr",129287930,129287950
NA,NA,NA,NA,"chr8","chr",129288027,129288047
NA,NA,NA,NA,"chr8","chr",129288036,129288056
NA,NA,NA,NA,"chr8","chr",129288060,129288080
NA,NA,NA,NA,"chr8","chr",129288069,129288089
NA,NA,NA,NA,"chr8","chr",129288095,129288115
NA,NA,NA,NA,"chr8","chr",129288155,129288175
NA,NA,NA,NA,"chr8","chr",129288159,129288179
NA,NA,NA,NA,"chr8","chr",129288174,129288194
NA,NA,NA,NA,"chr8","chr",129288175,129288195
NA,NA,NA,NA,"chr8","chr",129288231,129288251
NA,NA,NA,NA,"chr8","chr",129288268,129288288
NA,NA,NA,NA,"chr8","chr",129288284,129288304
NA,NA,NA,NA,"chr8","chr",129288285,129288305
NA,NA,NA,NA,"chr8","chr",129288286,129288306
NA,NA,NA,NA,"chr8","chr",129288292,129288312
NA,NA,NA,NA,"chr8","chr",129288307,129288327
NA,NA,NA,NA,"chr8","chr",129288332,129288352
NA,NA,NA,NA,"chr8","chr",129288333,129288353
NA,NA,NA,NA,"chr8","chr",129288367,129288387
NA,NA,NA,NA,"chr8","chr",129288368,129288388
NA,NA,NA,NA,"chr8","chr",129288376,129288396
NA,NA,NA,NA,"chr8","chr",129288388,129288408
NA,NA,NA,NA,"chr8","chr",129288389,129288409
NA,NA,NA,NA,"chr8","chr",129288389,129288409
NA,NA,NA,NA,"chr8","chr",129288390,129288410
NA,NA,NA,NA,"chr8","chr",129288444,129288464
NA,NA,NA,NA,"chr8","chr",129288444,129288464
NA,NA,NA,NA,"chr8","chr",129288535,129288555
NA,NA,NA,NA,"chr8","chr",129288547,129288567
NA,NA,NA,NA,"chr8","chr",129288548,129288568
NA,NA,NA,NA,"chr8","chr",129288550,129288570
NA,NA,NA,NA,"chr8","chr",129288606,129288626
NA,NA,NA,NA,"chr8","chr",129288607,129288627
NA,NA,NA,NA,"chr8","chr",129288617,129288637
NA,NA,NA,NA,"chr8","chr",129288620,129288640
NA,NA,NA,NA,"chr8","chr",129288636,129288656
NA,NA,NA,NA,"chr8","chr",129288641,129288661
NA,NA,NA,NA,"chr8","chr",129288666,129288686
NA,NA,NA,NA,"chr8","chr",129288685,129288705
NA,NA,NA,NA,"chr8","chr",129288689,129288709
NA,NA,NA,NA,"chr8","chr",129288702,129288722
NA,NA,NA,NA,"chr8","chr",129288724,129288744
NA,NA,NA,NA,"chr8","chr",129288730,129288750
NA,NA,NA,NA,"chr8","chr",129288731,129288751
NA,NA,NA,NA,"chr8","chr",129288753,129288773
NA,NA,NA,NA,"chr8","chr",129288754,129288774
NA,NA,NA,NA,"chr8","chr",129288915,129288935
NA,NA,NA,NA,"chr8","chr",129288923,129288943
NA,NA,NA,NA,"chr8","chr",129288924,129288944
NA,NA,NA,NA,"chr8","chr",129288971,129288991
NA,NA,NA,NA,"chr8","chr",129288991,129289011
NA,NA,NA,NA,"chr8","chr",129289018,129289038
NA,NA,NA,NA,"chr8","chr",129289021,129289041
NA,NA,NA,NA,"chr8","chr",129289025,129289045
NA,NA,NA,NA,"chr8","chr",129289031,129289051
NA,NA,NA,NA,"chr8","chr",129289032,129289052
NA,NA,NA,NA,"chr8","chr",129289079,129289099
NA,NA,NA,NA,"chr8","chr",129289120,129289140
NA,NA,NA,NA,"chr8","chr",129289141,129289161
NA,NA,NA,NA,"chr8","chr",129289142,129289162
NA,NA,NA,NA,"chr8","chr",129289143,129289163
NA,NA,NA,NA,"chr8","chr",129289167,129289187
NA,NA,NA,NA,"chr8","chr",129289170,129289190
NA,NA,NA,NA,"chr8","chr",129289180,129289200
NA,NA,NA,NA,"chr8","chr",129289186,129289206
NA,NA,NA,NA,"chr8","chr",129289236,129289256
NA,NA,NA,NA,"chr8","chr",129289252,129289272
NA,NA,NA,NA,"chr8","chr",129289254,129289274
NA,NA,NA,NA,"chr8","chr",129289264,129289284
NA,NA,NA,NA,"chr8","chr",129289286,129289306
NA,NA,NA,NA,"chr8","chr",129289287,129289307
NA,NA,NA,NA,"chr8","chr",129289297,129289317
NA,NA,NA,NA,"chr8","chr",129289298,129289318
NA,NA,NA,NA,"chr8","chr",129289300,129289320
NA,NA,NA,NA,"chr8","chr",129289304,129289324
NA,NA,NA,NA,"chr8","chr",129289307,129289327
NA,NA,NA,NA,"chr8","chr",129289403,129289423
NA,NA,NA,NA,"chr8","chr",129289430,129289450
NA,NA,NA,NA,"chr8","chr",129289452,129289472
NA,NA,NA,NA,"chr8","chr",129289469,129289489
NA,NA,NA,NA,"chr8","chr",129289471,129289491
NA,NA,NA,NA,"chr8","chr",129289503,129289523
NA,NA,NA,NA,"chr8","chr",129289506,129289526
NA,NA,NA,NA,"chr8","chr",129289531,129289551
NA,NA,NA,NA,"chr8","chr",129289553,129289573
NA,NA,NA,NA,"chr8","chr",129289557,129289577
NA,NA,NA,NA,"chr8","chr",129289604,129289624
NA,NA,NA,NA,"chr8","chr",129289656,129289676
NA,NA,NA,NA,"chr8","chr",129289661,129289681
NA,NA,NA,NA,"chr8","chr",129289664,129289684
NA,NA,NA,NA,"chr8","chr",129289667,129289687
NA,NA,NA,NA,"chr8","chr",129289668,129289688
